1040,1994-09-30,El Living,"Marcelo T. de Alvear al 1500, Buenos Aires",Venue: El Living;Genre: Alternative/Indie Rock;Genre: Synth Pop;Genre: Pop;Artist: Avant Press;Artist: Codex,"El viernes 30 de septiembre tocaba Codex y Avant Press en El Living, un lugar Under en Marcelo T. de Alvear.\n\nCuando llegué de la Universidad, yo no tenía un mango, mis viejos no podían darme guita, Javier no venía por el mismo motivo. Diego T me llama a las 11 (el show empezaba a las 12), me convence de ir y se ofrece a pagarme la entrada. Llegamos justito cuando estaban por empezar. Era la cuarta vez que iba a ver a Codex. Avant Press dejó de interesarme a esa altura.\n\nEn eso, alguien me toca la espalda, me doy vuelta y era Luciano, que había ido con Laura. Gritamos un par de cosas. El show no fue tan espectacular como el anterior; presentaron un tema nuevo que no me gustó. Lo demás, tan bueno como siempre. Nos fuimos después de ver unos CD's y tomar algo porque la música era horrible y la gente era un desastre. Diego T tenía entradas para El Templo (Ramos Mejía, no el de Valencia!), pero a partir de las 11 PM.\n\nMientras nosotros íbamos a pata (o sea, dos colectivos), los amigos o compañeros de Diego volvían. Eran como las seis de la mañana; los de la puerta del Templo nos impidieron llevar a cabo la ruta del bakalao.\n\nVolvimos caminando por Av. de Mayo, y después por Alvarado. Lo más extraño de todo es que, llegando a Alvarado y Alvear, vemos que se baja uno de un taxi. Era Luciano y los tres gritamos. Había una posibilidad en miles de encontrarnos, porque nosotros esperamos mucho los dos colectivos y fuimos a la puerta del Templo. Sin embargo, hay coincidencias que nos hacen pensar, y que dan miedo.",/images/TheFirstReport_034a.webp;/images/TheFirstReport_034b.webp
1041,1994-10-22,New Lipsy,"Av. Federico Lacroze 2620, Buenos Aires",Venue: Nuevo Lipsy;Genre: Alternative/Indie Rock;Genre: Gothic Rock;Genre: Post Punk;Genre: Synth Pop;Genre: Hardcore;Genre: Rave;Artist: Casual Danza,"El sábado 22 de octubre, los de Lipsy hacían una fiesta en un salón en Belgrano. Fuimos con Luciano, Gonzalo, Diego y Carolina. Tocaba Casual Danza, una basura, onda Virus pero con notas de mierda en todos los temas, guitarras y demás blasfemias. Después, mucha música dark y alternativa.\n\nPasaron 'Feeling Down' de Camouflage, 'Behind The Wheel', después de nuevo dark. Tocó un segundo grupo y con Gonzalo salimos a caminar por Cabildo a buscar algo para tomar. Cuando volvimos, hubo un desfile de la marca de ropa darkie Sixxxy y después más música dark.\n\nAislado, 'World In My Eyes' de Depeche Mode. Rato después suena 'Welcome To Paradise', y nos ponemos a bailar. Después, otro tema industrial. 'This World Must Be Destroyed (DSMO1)' y empezamos a entrar en calor pero no sonaban los graves porque el lugar no era puro. Yo quería Rave, pero lo veía improbable, a pesar de que Cybertron había ido a pedir y el DJ le prometió algo.\n\nDetalle: Cuando llegó Cybertron, Luciano gritó 'Cybertron' y los amigos que venían con él también saludaron. Entonces Cybertron empezó a levantar el brazo derecho y a gritar, muy carismático él.\n\nDespués de 'This World Must Be Destroyed' escucho la palabra 'OVERDOSE'. Por increíble que pareciera pasaron 'Close Your Eyes' de Acen y nos descontrolamos con otros industriales. Éramos más de diez technosos, híper descontrolados, descargando mucha energía de golpe.\n\nQuedamos muy destruidos; la gente alrededor solo podía mirar. Como siempre, nosotros imponiendo con el Rave y la velocidad mientras los retrógrados miran.",/images/1994-Lipsy.webp;/images/1994-Lipsy-B.webp;/images/TheFirstReport_034a.webp;/images/TheFirstReport_034b.webp
1042,1994-10-29,2nd House Rave,"Ramos Mejía, Buenos Aires",Venue: Home;Genre: Hardcore;Genre: Industrial;Genre: EBM;Genre: Synth Pop;Genre: Rave,"El sábado 29 de octubre hicimos una rave party muy descontrolada en mi casa. Empezamos a planear todo un mes antes. Había que elegir temas gloriosos y raros, pero tener cuidado de que no contengan nada de guitarras. La consigna era hacer una fiesta con música electrónica pura o sea Techno.\n\nNos reunimos en casa con Diego T y Luciano para seleccionar los temas que tenían que estar. Luis había conseguido unos barbijos (tipo Altern 8), que se los dio el padre de Martín, que era dentista. Los días previos a la rave estábamos terriblemente excitados, y en lo único que pensábamos era en la fiesta. Eso sumado a que no había un buen lugar para ir a bailar, aumentaba la necesidad de velocidad y diversión.\n\nComo todo sábado, ese día tuvimos que ir a Inglés temprano a la mañana, entonces después del mediodía fuimos a dormir una siesta, pero en las dos horas no pude dormir pensando en lo que iba a pasar. Nos levantamos, nos cortamos el pelo y fuimos a comprar las bebidas y la comida. Después pasé a buscar a Luciano y a Diego T. Luciano trajo un centro musical, discos, CD's, cassettes y un mixer. Diego aportó con dos parlantes, CD's y discos. Leonardo ya estaba en casa y se ocupó de traer un mixer, CD's y un discman.\n\nEmpezamos a conectar los equipos que teníamos, yo subí dos cajas con CD's y Luis armó la computadora para que haya imágenes y animaciones imponentes durante el descontrol. Ariel iba a tener su amplificador Technics y dos bafles de 100 watts a eso de las 8:30 o las 9:00.\n\nVinieron Valeria, Pablo, Hernán, Pablo 2, Silvia, Luciano, Laura, Leonardo, Macarena, otra chica, Diego G, Diego T, Carolina, Laurita, Marcelo, Natalia, Javier, Martín, Gonzalo, Diego B, Yamila, Martín, Florencia, Ariel, Patricio, Nora y Rodrigo.\n\nCuando Ariel llegó, ya había llegado Leo con su grupo y ya la gente quería música, entonces conectamos todo y superamos un par de problemas técnicos rápidamente y comenzó a sonar Techno Pop y temas de And One. Seguía llegando gente; se apagaban las luces de a poco. Rato antes me llamó Silvia para preguntarme qué quedaba mejor, si el pantalón de cuero dentro o fuera de los borceguíes.\n\nEstaba yo afuera en la terraza charlando con Florencia y con Martín y en un momento se paró la música y yo seguí hablando como lo venía haciendo, o sea, con el tono de la voz bastante alta. Se escuchó justo que dije 'Esto va a ser un descontrol'.\n\nEran un poco más de las diez cuando el volumen de los equipos se levantó y se largó todo. Creo que el primer tema fue uno Trance muy acelerado y después pasaron algo de Rave y 'Out Of Space' de The Prodigy. Después 'Wind It Up (Live)' en pleno comienzo del caos.\n\nYa había llegado casi todo. Dos temas después de que se largó, llegó Silvia y el grupo casi estaba completo. Faltaba que llegara Rodrigo y el último que llegó fue Javier, justo cuando se iban Patricio y Nora (aunque después Patricio volvió más tarde).\n\nLa música variaba del Rave más acelerado a Techno Pop clásico y no tanto, algo de industrial golpeado y un poco de Trance. Las imágenes de la computadora reflejaban más o menos lo que se bailaba en ese momento. Ocurrió con Anything Box, con Information Society y con The Prodigy.\n\nHernán y el amigo trajeron una botella de whisky. Afuera en la terraza estaba la heladerita de camping, llena de cerveza. De abajo subían jugo de naranja y algo para comer. Mi hermano bajó a buscar los barbijos abajo (dust masks) porque estaban pasando 'Frequency' de Altern 8. Las subió, me dio una, nos las pusimos y la gente no podía creerlo. Tiré el resto de los barbijos al piso y se convirtió a uno de los puntos más descontrolados de la rave, porque después siguió The Prodigy, Dye Witness y Moby ('Thousand'), con el cual revivimos lo de Crazy House.\n\nAriel prendía y apagaba la luz, Luciano dejaba las bandejas y se unía al gran grupo de ravers formado por Luis, Diego, Carolina, Laurita, Gonzalo, Javier y yo; no sé si Leonardo y alguien más, éramos un montón. Todos gritamos y nos retroalimentamos de ganas de seguir bailando Rave. Leo bailó el tema Trance que se aceleró y me dijo 'Hace tiempo que no me movía tanto como hoy, ¡que temazo!'\n\nMás tarde, Ariel, Javier, Gonzalo, Carolina y Laura salieron a buscar una botella de vodka. Después nos contaron que Javier y Gonzalo iban en el auto con los barbijos puestos y saludaban a la gente en autos y los conchetos en Station, y se cagaban de risa.\n\nEmpezaron a preparar mezclas Silvia y Ariel con el objetivo de emborrachar a Diego B y le ponían más cantidad de vodka o Whisky que de jugo de naranja, Fanta o Paso de los Toros Pomelo. Llegaron a ponerlo alegre, no en pedo porque Diego B no tomaba todo lo que le daban.\n\nSilvia tomó mucho; cada vez que la veía, estaba en la heladera mezclando bebida. Yo tomé bastante, pero no me llegó a afectar. No comí nada. Bajé los escalones mil veces. Me peiné con fijador tres veces. Me cambié los zapatos por los borceguíes porque el piso era muy resbaladizo.\n\nLa rave seguía siendo una masa. Todo estaba saliendo mejor de lo que esperábamos. Marcelo pasó un poco de música. Pusimos unos temas de Luis y uno mío, algo de Leo y algo de Luciano y Marcelo. Me quedó una frase de Hernán: 'Con estas máscaras, la gente se va a pensar que somos ecologistas, pero los vamos a matar a todos!'.\n\nNos sacamos las ganas de bailar muchas cosas gloriosas como 'Dominator' y 'Me The Power' de Human Resource, 'Your Destination' de Pat Krimson, 'Ruff In The Jungle Bizness' de The Prodigy, Utah Saints, etc.\n\nEn un momento de música industrial Leo le pidió a Luciano que ponga el CD de Armageddon Dildos. Lo puso y después de una intro bastante buena, empieza un tema muy violento pero con guitarras, así que tuvimos que pararlo. Yo tengo la conciencia tranquila, no puse nada que tenga guitarras esa noche.\n\nHubo un momento de un buen bloque Techno Pop que bailó un montón de gente, todos cantando, algunos muy contentos porque querían escuchar un poco de eso. Igualmente, no fue demasiado Rave como para que la gente llegue a cansarse, ni mucho menos.\n\nEn un momento subí y escucho 'One Fine Day' de Camouflage; voy, aprieto STOP y digo 'a estos no se los puede dejar solos; voy un rato abajo y van y ponen un tema con guitarras'.\n\nDespués de bailar mucho Rave, mis mechones estaban totalmente descontrolados, y los chicos me empezaron a gritar que era Dark. En un momento, la música se detuvo y me preguntaron si era dark. Yo respondí que era un technoso puro y guitarras a la hoguera.\n\nTambién hubo un bloque industrial con un par de temas de Nitzer Ebb y And One. Todos estábamos muy eufóricos, bailando y gritando. Laura (novia de Luciano) se puso a bailar (únicamente Nitzer Ebb, curiosamente) y muy imponente todo. Amé a la gente que estaba en la fiesta en un momento.\n\nGonzalo estaba muy feliz con el barbijo puesto y me preguntó si tenía algo para pintarlo de negro. Nos adueñamos de las bandejas por unos momentos; ya era bastante tarde, y puse 'Poison' de The Prodigy y lo bailamos con Diego T, Luis y Javier. Una zona estaba resbaladiza porque a Javier se le cayó un vaso al piso. The Prodigy fue el grupo de la noche.\n\nMás tarde me hice cargo de las bandejas con muchas dificultades; Javier, que me bajaba el volumen; Marcelo, que me pedía que ponga un cassette con música suya; y un cable, que cada vez que lo pisaba, le cortaba la corriente del amplificador. Puse 'Welcome To My Mind' de Psykosonik (Anesthesia Mix) y lo bailamos solamente Diego T y yo en forma imponente. Javier estaba del lado de afuera agarrado de las rejas de la ventana y cantaba: 'Welcome to my mind, Welcome to my mind!”\n\nEn un momento puse la Harcore Mix de 'Temple Of Dreams' y, bailando de forma muy descontrolada, me caí al piso en la parte que estaba húmeda, y me levanté enseguida y seguí. La gente aplaudió el hecho. Gonzalo estaba siempre cerca de la Commodore Amiga, como al final que estaban escuchando los archivos bajados de una BBS de música.\n\nJavier estaba muy descontrolado y quería escuchar New Order y Camouflage, pero temas que tuvieran guitarras, estaba encaprichadísimo. Puso 'Love Is A Shield' y lo tuve que parar porque es un tema muy bueno pero impuro. Silvia y Javier me vinieron a pedir, por favor, que lo pase, pero les expliqué que no podía ni pasarlo, y que había temas mejores que se podían pasar.\n\nSalió todo mucho mejor de lo que esperábamos; todo, absolutamente todo, era perfecto. La música, la gente, las actitudes. No detecté un solo momento de mala onda, ni tuve tiempo de detenerme a pensar un momento. Fue un presente total en una semana común y cualquiera. Un momento para hacer lo que queríamos y olvidarnos de las malditas obligaciones y rutinas. Todo sale casi perfecto si depende de nosotros. Si esto no lo organizábamos nosotros, estoy seguro de que no lo hace nadie.\n\nEspero ansiosamente las fotos que se sacaron en momentos únicos, casi imposibles de describir en unas pocas líneas.",/images/TheFirstReport_038a.webp;/images/TheFirstReport_038b.webp;/images/TheFirstReport_039a.webp;/images/TheFirstReport_039b.webp;/images/TheFirstReport_040a.webp;/images/TheFirstReport_040b.webp;/images/TheFirstReport_041a.webp;/images/TheFirstReport_041b.webp;/images/TheFirstReport_042a.webp;/images/TheFirstReport_042b.webp;/images/TheFirstReport_043a.webp;/images/TheFirstReport_043b.webp;/images/TheFirstReport_044a.webp
1043,1994-11-24,"Pasajero 0, Die Schule","Alsina 1671, Buenos Aires",Venue: Die Schule;Genre: Hardcore;Genre: Industrial;Genre: EBM;Genre: Experimental;Genre: Synth Pop;Genre: Rave;Artist: Burt Reynolds Ensemble;Artist: Codex;Artist: Macross;Artist: Uno x Uno,"El 24/11/94 fuimos con Silvia, Diego T y Gonzalo a Die Schule a la primera noche del ciclo Pasajero 0, del cual iban a tomar parte Uno x Uno, Codex, Macross y Burt Reynolds Ensemble.\n\nEra a las 9 de la noche; llegamos a las 9:30 después de dar un par de vueltas de más con la F-100 escuchando Rave y Hardcore. Entramos directamente porque era gratis. Estuvimos un rato esperando porque todavía faltaba gente y mientras había música industrial para escuchar (Bigod 20 'One', Nine Inch Nails). No pude creer cuando sonó 'Serial Killers Don't Kill Their Girlfriend' de Front 242.\n\nDespués prendieron luces de colores y flashes, y algunos industriales fueron a bailar Nitzer Ebb. Después de ese tema vino uno lleno de abejorros y muy acelerado, y fuimos a imponer con Gonzalo y Diego T. Pasaron dos o tres temas Trance rápido y después comenzó Macross. Tocaron tres temas y estuvo alucinante. El primero tenía una intro gloriosa; el tercero era uno que ya conocía con abejorros y voces aceleradas.\n\nDespués del show fuimos a felicitar personalmente a dos de los miembros de Macross; al pelado le dijimos que era lo mejor que escuchamos de música nacional ese año, y que los felicitábamos por no usar guitarras. Nos contestó: 'No, eso no'. Le dije que teníamos un grupo de gente a la que le gusta el Rave y el Techno, que éramos de Ramos Mejía, y nos comenta que ellos eran de Santos Lugares y que su grupo favorito era Einstürzende Neubauten.\n\nUn rato más tarde empezó el show de Uno x Uno, pero se nos hacía tarde y nos fuimos. Aparte, era muy experimental para nuestro gusto.",/images/TheFirstReport_046a.webp;/images/TheFirstReport_046b.webp;/images/TheFirstReport_047a.webp
1044,1994-12-03,"Pet Shop Boys, Teatro Opera","Av. Corrientes 860, Buenos Aires",Venue: Teatro Opera;Genre: Dance;Genre: House;Genre: Synth Pop;Genre: Pop;Artist: Pet Shop Boys,"El 2 y 3 de diciembre tocaba Pet Shop Boys en el Teatro Ópera. Fuimos el sábado y estuvo alucinante. Antes del show sonó un tema de Kraftwerk. Tocaron 'I Wouldn't Normally Do This Kind Of Thing', 'Domino Dancing', 'So Hard', 'Absolutely Fabulous', 'Rent', 'Suburbia', 'Liberation', 'Can You Forgive Her?', 'Go West', 'Left To My Own Devices', 'It's A Sin', 'Where The Streets Have No Name', 'Always On My Mind', 'Being Boring', 'Yesterday, When I Was Mad', 'Boys and Girls', 'Paninaro', 'West End Girls'.\n\nEn el medio de un tema metieron 'Mr Vain' de Culture Beat; en 'Left To My Own Devices' metieron 'Rhythm Of The Night'; en 'It's A Sin' metieron 'I Will Survive'. A 'Boys and Girls' le sacaron las guitarras. A 'Rent' y 'Suburbia' les agregaron guitarras, les sacaron las máquinas. La versión de 'Yesterday, When I Was Mad' fue la de Jam & Spoon y fue un highlight del show, con un juego de luces impresionante. En un tema salieron dos bailarines vestidos con camisetas de fútbol de Argentina, grité 'Nooooo!', y se dieron vuelta un par de ponytails. El show fue increíble.\n\nDespués nos quedamos afuera y vimos cómo cargaban los equipos a los camiones. En una de esas cajas decía DEPECHE MODE, o sea que los técnicos serían los mismos que en el recital de Depeche Mode, o laburaban para la misma compañía.\n\nDetalle: Cuando estábamos en la parada de colectivos en Flores, había una gorda cerca nuestro, pasó un auto y unos chicos les gritaron 'AGUANTE MOBY DICK!'\n\nEl show duró más o menos 1 hora y media; nos quedamos re copados con Pet Shop Boys porque, como se sabe, muy de vez en cuando viene un grupo a las southern lands, y no hay que perdérselo y no podíamos faltar.\n\n'Fantastic!' (Chris Lowe)",/images/1994-PetShopBoys-TeatroOpera-03-12-94.webp;/images/1994-PetShopBoys-TeatroOpera-03-12-94b.webp;/images/1994-PetShopBoys-TeatroOpera-03-12-94c.webp;/images/1994-PetShopBoys-TeatroOpera-03-12-94d.webp;/images/TheFirstReport_047b.webp;/images/TheFirstReport_048a.webp;/images/TheFirstReport_048b.webp
1045,1994-12-30,Stuttgart,"Av. Rivadavia 14318, Ramos Mejía",Venue: Stuttgart;Genre: Dance;Genre: Reggae;Genre: Synth Pop,"Fuimos con Luis y Diego T en la F-100 y entramos con un descuento importante gracias a un contacto.\n\nEl lugar estaba lleno de gente, bastante común y pendeja, con mucha música nacional horriblemente latina y fiestera, y nosotros realmente no esperábamos mucho del lugar.\n\nMás tarde nos encontramos con Fernando (DJ de Backstage) y dos amigos; por lo menos había alguien con quien imponer. Pasaron todo tipo de música horrible (marcha trucha, Reggae, Ska y Salsa).\n\nEn el típico bloque de 'recuerdos' pasaron 'Just Can't Get Enough', 'Bizarre Love Triangle', 'A Little Respect' y 'Only You'. Después el DJ se fue de tema, pero definitivamente con el tema con el que más nos descontrolamos fue 'Witch Doctor' y toda la gente que quedaba miraba nuestros movimientos mentales.\n\nQué distintos somos con respecto al resto de los mortales que poblaban la pista. Ellos buscan fiesta, nosotros música muy específica. ТЕКНФ nada más. Life isn't easy in Amerika.",/images/1994-Stuttgart-94.webp;/images/1994-Stuttgart-94b.webp;/images/TheFirstReport_049a.webp;/images/TheFirstReport_049b.webp
1046,1995-01-14,Fellini 1995,"Bartolomé Mitre 1851, Buenos Aires",Venue: Fellini,"Fui solo - Llegué antes que los dueños - Encontré a Larry - Después vino Javier - Entramos gratis - La parte de atrás cerrada - Sólo el salón modernoso está habilitado - Muy buena música - Gente variada, pero no necesariamente interesante - Dolor de cabeza - Tres pesos en el piso - El imbécil de Ariel - Más dolor de cabeza - Nos quedamos hasta tarde - Desayuno - Adidas con plataformas – Rolo, amigo de Javier (policía), que le molestaba que los ancianos madruguen. Sol, calor, subte, colectivo y finalmente, cama.",/images/1995-Fellini02.webp;/images/1995-Fellini02b.webp;/images/1995-Fellini01.webp;/images/1995-Fellini01b.webp;/images/TheFirstReport_050a.webp
1047,1995-01-21,"La Obsesión de Fellini: Menos es nada","Bartolomé Mitre 1851, Buenos Aires",Venue: Fellini;Genre: Acid House;Genre: Synth Pop;Genre: Pop;Genre: Rave;Genre: Hard Trance,"Fuimos a Fellini con Diego T, donde nos íbamos a encontrar inicialmente con Luciano o Laura y con Javier, pero después de arreglar con Diego y con Daniel, que al final no fue, llamé a Javier y me contó que él y sus amigos no iban a ir a Fellini porque Gustavo López hacía una fiesta descontrolada en su casa (música + alcohol + estimulantes) y que no se la podía perder. Pero como yo ya había arreglado para ir a Fellini no pude re-arreglar nada.\n\nDiego T vino a comer a casa, en el camino se le rompió la suela de un zapato y tuvo que ir a buscar otro calzado. Después de escuchar 'Lies, Inc' de Snog, salimos.\n\nNo sé a qué hora llegamos, pero Luciano no estaba, comenzamos a caminar porque la actividad nunca cesa. Después de un rato volvimos para Fellini y no se veía mucha gente entrando, ni en los alrededores.\n\nEn ese momento me vino una necesidad urgente de ir al baño y para solucionarlo fuimos a un café. Pedimos dos cokes y fui a 'release the pressure', upstairs. Cuando la chica nos trajo las cocas, nos preguntó qué onda teníamos y respondí Тechno!\n\nNos contó que era Dark y nos mostró un colgante de The Cure, aparte nos dijo que le gustaba Siouxsie, Bauhaus, Sisters Of Mercy, New Order y Depeche Mode. Después nos contó que iba a bailar a Lipsy con unas amigas ('el grupo de las que se visten de negro'), y que también iban a Bunker y a la Age. Nos preguntó dónde íbamos esa noche y si abría los domingos. Muy simpátika.\n\nNos fuimos a la puerta de Fellini y nos quedamos escuchando la música de afuera, hasta que nos decidimos a entrar; se escuchaba Duran Duran, The Beloved, Madonna. En eso veo a Luciano y a Laura adentro y entramos. Gracias a Laura tuvimos los dos por $15. El resto para los CD's!\n\nEl lugar casi vacío, pero igual logramos imponer nuestra onda con bastante buen Trance, 'Phorever People', 'Yesterday, When I Was Mad', 'Vanishing Point', 'Monkey Say, Monkey Do'. Gran parte del Trance era ácido. Nos quedamos hasta las 6 de la mañana aproximadamente. Después caminamos todo Lavalle y Florida en busca de material gráfico/impreso. Terminamos destruidos, pero somos así. Incansablemente activos.",/images/1995-Fellini01.webp;/images/1995-Fellini02.webp;/images/1995-Fellini02b.webp;/images/TheFirstReport_050b.webp;/images/TheFirstReport_051a.webp;/images/TheFirstReport_051b.webp;/images/TheFirstReport_052a.webp
1048,1995-01-28,La Obsesión de Fellini (Higher),"Bartolomé Mitre 1851, Buenos Aires",Venue: Fellini;Genre: Techno;Genre: Hard Trance,"Teknocrew: Luis, Javier, Gonzalo, Karina y yo. Después de un incómodo viaje llegamos, dimos vueltas por Paseo La Plaza y luego entramos. Karina pasaba gratis, entonces Gonzalo tenía que aportar con algún trago. Fuimos los primeros en entrar.\n\nEstuvimos sentados en los sillones del cuarto verde con sillones típicamente modernosos onda La Constitución. Esperando, bostezando...después entró gente de a poco, pero finalmente nos pusimos a bailar como es debido a las 6 de la mañana después de vodka + naranja y un poco de sillón.\n\nMuy buenos temas Trance cuadrados algunos, otros rápidos y modulantes. Mucho mejor que el sábado anterior y cuatro veces más gente.",/images/1995-Fellini02.webp;/images/1995-Fellini02b.webp;/images/1995-Fellini01.webp;/images/1995-Fellini01b.webp;/images/TheFirstReport_052b.webp;/images/TheFirstReport_053a.webp
1049,1995-02-18,Fellini: Technohead's Life,"Bartolomé Mitre 1851, Buenos Aires",Venue: Fellini;Artist: Urban Groove;Genre: Acid House;Genre: Synth Pop;Genre: EBM;Genre: New Beat;Genre: Rave,"Organizamos en dos minutos para ir a Fellini con Javier, Luis, Valeria y Yamila. Yo no tenía pensado salir, pero pensé que era mejor salir porque no quería quedarme en casa.\n\nA pesar de que ya habíamos arreglado con Diego T para encontrarnos en el Parque Rivadavia el domingo a las 10:45, salimos sabiendo que no íbamos a dormir.\n\nLlegamos antes que Javier, entramos todos sin pagar un centavo gracias a Gustavo López. Bailamos muchos temas Trance acelerados, cuadrados y espaciales. Después 'Brazil', 'Blue Monday' y 'Jack To The Sound Of The Underground' entre los temas viejos. Muy bueno. Creo que es el único lugar que existe para ir a escuchar buena música y a bailar a pesar de los traficantes, los viejos o los modernosos.\n\nEstuvimos hasta las 7:30 de la mañana, y nos fuimos en parte por Valeria y Yamila, y en parte por la cantidad de drogadictos que vimos (merca). Las acompañamos a la parada del 1, y nos fuimos con Luis al Parque (Javier quedó en Fellini).\n\nLlegamos dos horas y media antes de lo que habíamos acordado con Diego T, por lo que nos sentamos en los bancos de la plaza para a esperar que llegue la hora. Finalmente llegó Diego T, y compramos material gráfico (recortes de revistas importadas, principalmente británicas, pero también brasileras), a la gorda del Fan Club de DM, de Kraftwerk, Information Society y The Shamen. Compramos casi todo lo que había!",/images/1995-Fellini01.webp;/images/1995-Fellini01b.webp;/images/1995-Fellini02.webp;/images/1995-Fellini02b.webp;/images/TheFirstReport_059b.webp;/images/TheFirstReport_060a.webp
1050,1995-03-12,"Fiesta NRG & D'Mode, El Cielo","Av. Costanera Rafael Obligado y Av. Sarmiento, Buenos Aires",Venue: El Cielo;Artist: Eric Morillo;Artist: Armand Van Helden;Genre: Deep House;Genre: House;Genre: Trance;Genre: Tribal House,"Reconozco que caminamos demasiado hasta llegar a El Cielo. Entramos sin ningún problema, y parece que llegamos en el momento justo porque sonaba una sirena (no había gente grasa a la vista), y comenzó el glorioso discurso 'This is my house...and in my house you see...I'm the creator...House music is the universal language, spoken and understood by us'.\n\nEl lugar estaba lleno y la primera impresión fue inolvidable. Después comenzaron a aparecer las atracciones principales: Eric Morillo, que puso música bastante buena. DJ Dero, que a pesar de que puso dos de sus temas, lo demás estuvo bueno.\n\nDespués le tocó a Armand Van Helden, que puso muy buena música ('Witch Doctor'), pero definitivamente Jorge Kisieluk fue el que mejor música puso.\n\nTrance muy Under y cosas muy Fellini. Con excepción de esos dos temas del cabezón, no hubo cosas muy comerciales. Deep House, Tribal (poco) y bastante Trance, justo en ese momento en que NRG cambió un poco, y a la tarde se escucha una locutora demasiado convencional y música débil tipo Fito Páez o Diego Torres.\n\nEn la fiesta no sonó una puta cuerda, por lo que fue bastante pura, o no? Luis, Diego T y yo (siempre).",/images/1995-ElCielo-12-03-95.webp;/images/TheFirstReport_060b.webp;/images/TheFirstReport_061a.webp
1051,1995-03-17,Hook,"Av. Federico Lacroze 2988, Buenos Aires",Venue: Hook;Genre: EBM;Genre: Gothic Rock;Genre: Post Punk;Genre: Industrial;Genre: Synth Pop;Artist: Hera;Artist: Punto De Fuga,"El viernes 17 de marzo fuimos a un pub llamado Hook con Diego T, Leo, Diego B y Javier, y allá nos encontramos con Luciano, Laura y Mariano. Entramos pagando menos de lo debido; sin embargo, el tipo de la entrada nos dio cuatro consumiciones.\n\nPrimero tocó un grupo Dark (Punto De Fuga); tocaron demasiados covers de The Cure. En un momento subió al escenario (en realidad no subió porque el escenario no era alto, sino al nivel del suelo) un tipo vestido de mujer con bigote a lo Fontova, detalle muy delirante a mi juicio. Ya estaban tomando y ese detalle me cayó muy bien. Ya estaba realmente mareado.\n\nDespués le tocó el turno al grupo Hera, luego de un corto intervalo en el cual Javier fue a buscar un vodka con limón, corrimos las sillas para ver mejor y escuchamos sus covers de 'World In My Eyes' y 'Boys Don't Cry'.\n\nEl vocalista tenía imagen muy común (Jeans + remera blanca) y cara muy 'Condorito', y cada vez que gritaba o alzaba la voz, nosotros nos cagábamos de risa. Hicieron tres covers de Depeche Mode: 'The Sun & The Rainfall', 'A Question Of Time', y 'Stripped'. Creo que ninguno más pero con un grupo local nunca se sabe.\n\nLuciano gritó: 'Depeche no va más', y yo 'Argentina no va más'. Como dije antes, estaba muy mareado. Cuando terminó el show de Hera escuché la intro de 'The Great Commandment' y todos fuimos corriendo a la pista. A partir de ahí comenzó la locura. Empezaron a tirar temas de Front 242 y Nitzer Ebb. La gente se puso un poco violenta y recibí un empujón, caí y me levanté en un milisegundo. Después fui corriendo al baño porque había tomado mucho.\n\nEn el baño estaba Luciano y mientras nos mojábamos la cara y gritábamos '¿Adónde carajo estamos?'. Mi mareo no paraba...\nDespués pasaron Trance, Techno Pop, Industrial, Dance y cosas muy comerciales, pero nos divertimos mucho más de lo que esperábamos, bailando abrazados, manos adentro de la remera.\n\nFuimos los últimos en irnos. 'Headhunter', 'Motion', 'Tragedy For You', 'Agressiva', 'Hypnomix', 'Welcome To Paradise', 'One Man's Burden', 'Lightning Man', 'Big in Japan', 'Education', 'Ship Of Fools', 'Witch Doctor', Dead or Alive, etc. Muy mareado. Parecía una película, ya que no me parecía tener control sobre mí mismo.\n\nCuando salimos todo esto: Kiosco – Eructo – Pelilargo – Oferta de un Walkman (seguramente robado) – Viaje – Sandro Zapata en el colectivo, quien se calentó de verdad, con Luciano, que le gritó 'SANDRO DE AMÉRICA!' antes de bajarse.",/images/TheFirstReport_061b.webp;/images/TheFirstReport_062a.webp;/images/TheFirstReport_062b.webp
